,Geohash,building_count,total_road_length,lat,lon,elevation,slope,NDVI,Cell_ID,Site_latitude,Site_longitude,EARFCN_DL,population_density,RSRP,RSRQ,antenna_height,azimuth,tilt
120,tc1sfws,0.0,0,6.496353149414063,80.97541809082031,114.620895,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
121,tc1sfwt,0.0,0,6.496353149414063,80.97679138183594,116.04228,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
122,tc1sfwu,0.0,0,6.497726440429688,80.97541809082031,115.52395,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
123,tc1sfwv,0.0,0,6.497726440429688,80.97679138183594,115.49922,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
124,tc1sfww,0.0,0,6.496353149414063,80.97816467285156,114.21601,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
125,tc1sfwx,0.0,0,6.496353149414063,80.97953796386719,113.28489,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
126,tc1sfwy,0.0,0,6.497726440429688,80.97816467285156,114.17937,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
127,tc1sfwz,0.0,0,6.497726440429688,80.97953796386719,114.13235,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
128,tc1sfx0,0.0,0,6.4990997314453125,80.96992492675781,127.97958,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.414600372314453,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
129,tc1sfx1,0.0,0,6.4990997314453125,80.97129821777344,126.78608,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.414600372314453,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
130,tc1sfx2,0.0,0,6.5004730224609375,80.96992492675781,126.86877,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
131,tc1sfx3,0.0,0,6.5004730224609375,80.97129821777344,124.88087,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
132,tc1sfx4,0.0,0,6.4990997314453125,80.97267150878906,122.69185,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.414600372314453,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
133,tc1sfx5,0.0,0,6.4990997314453125,80.97404479980469,116.648605,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
134,tc1sfx6,0.0,0,6.5004730224609375,80.97267150878906,119.722275,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
135,tc1sfx7,0.0,0,6.5004730224609375,80.97404479980469,121.16774,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
136,tc1sfx8,0.0,0,6.5018463134765625,80.96992492675781,125.22057,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
137,tc1sfx9,0.0,0,6.5018463134765625,80.97129821777344,124.81242,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
138,tc1sfxb,0.0,0,6.503219604492188,80.96992492675781,129.64716,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
139,tc1sfxc,0.0,0,6.503219604492188,80.97129821777344,127.64145,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
140,tc1sfxd,0.0,0,6.5018463134765625,80.97267150878906,123.513756,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
141,tc1sfxe,0.0,0,6.5018463134765625,80.97404479980469,128.1034,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
142,tc1sfxf,0.0,0,6.503219604492188,80.97267150878906,131.81013,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,11.932527542114256,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
143,tc1sfxg,0.0,0,6.503219604492188,80.97404479980469,128.84196,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
144,tc1sfxh,0.0,0,6.4990997314453125,80.97541809082031,116.415695,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
145,tc1sfxj,0.0,0,6.4990997314453125,80.97679138183594,114.080475,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
146,tc1sfxk,0.0,0,6.5004730224609375,80.97541809082031,115.96503,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
147,tc1sfxm,0.0,0,6.5004730224609375,80.97679138183594,115.04209,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
148,tc1sfxn,0.0,0,6.4990997314453125,80.97816467285156,112.64,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
149,tc1sfxp,0.0,0,6.4990997314453125,80.97953796386719,116.16147,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
150,tc1sfxq,0.0,0,6.5004730224609375,80.97816467285156,115.5997,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
151,tc1sfxr,0.0,0,6.5004730224609375,80.97953796386719,114.150085,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
152,tc1sfxs,0.0,0,6.5018463134765625,80.97541809082031,118.79469,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
153,tc1sfxt,0.0,0,6.5018463134765625,80.97679138183594,119.256134,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
154,tc1sfxu,0.0,0,6.503219604492188,80.97541809082031,121.85101,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
155,tc1sfxv,0.0,0,6.503219604492188,80.97679138183594,118.4105,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
156,tc1sfxw,0.0,0,6.5018463134765625,80.97816467285156,115.34829,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
157,tc1sfxx,0.0,0,6.5018463134765625,80.97953796386719,113.841835,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
158,tc1sfxy,0.0,0,6.503219604492188,80.97816467285156,115.64462,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
159,tc1sfxz,0.0,0,6.503219604492188,80.97953796386719,117.652916,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
160,tc1sfy0,0.0,0,6.4936065673828125,80.98091125488281,112.352646,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
161,tc1sfy1,0.0,0,6.4936065673828125,80.98228454589844,112.13893,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
162,tc1sfy2,0.0,0,6.4949798583984375,80.98091125488281,112.895,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
163,tc1sfy3,0.0,0,6.4949798583984375,80.98228454589844,118.826645,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
164,tc1sfy4,0.0,0,6.4936065673828125,80.98365783691406,112.69729,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
165,tc1sfy5,0.0,0,6.4936065673828125,80.98503112792969,119.227264,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
166,tc1sfy6,0.0,0,6.4949798583984375,80.98365783691406,123.64044,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
167,tc1sfy7,0.0,0,6.4949798583984375,80.98503112792969,159.21028,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
168,tc1sfy8,0.0,0,6.496353149414063,80.98091125488281,118.807304,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
169,tc1sfy9,0.0,0,6.496353149414063,80.98228454589844,124.50372,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
170,tc1sfyb,0.0,0,6.497726440429688,80.98091125488281,119.48339,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
171,tc1sfyc,0.0,0,6.497726440429688,80.98228454589844,129.74529,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
172,tc1sfyd,0.0,0,6.496353149414063,80.98365783691406,143.2765,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
173,tc1sfye,0.0,0,6.496353149414063,80.98503112792969,169.12712,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
174,tc1sfyf,0.0,0,6.497726440429688,80.98365783691406,151.0483,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
175,tc1sfyg,0.0,0,6.497726440429688,80.98503112792969,158.9843,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
176,tc1sfyh,0.0,0,6.4936065673828125,80.98640441894531,120.88473,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
177,tc1sfyj,0.0,0,6.4936065673828125,80.98777770996094,117.73566,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
178,tc1sfyk,0.0,0,6.4949798583984375,80.98640441894531,120.93475,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
179,tc1sfym,0.0,0,6.4949798583984375,80.98777770996094,117.2177,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
180,tc1sfyn,0.0,0,6.4936065673828125,80.98915100097656,112.80757,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
181,tc1sfyp,0.0,0,6.4936065673828125,80.99052429199219,112.23463,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,15.760515213012695,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
182,tc1sfyq,0.0,0,6.4949798583984375,80.98915100097656,113.55141,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
183,tc1sfyr,0.0,0,6.4949798583984375,80.99052429199219,113.585655,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,15.760515213012695,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
184,tc1sfys,0.0,0,6.496353149414063,80.98640441894531,126.94267,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
185,tc1sfyt,0.0,0,6.496353149414063,80.98777770996094,120.35849,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
186,tc1sfyu,0.0,0,6.497726440429688,80.98640441894531,125.04987,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
187,tc1sfyv,0.0,0,6.497726440429688,80.98777770996094,119.55167,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
188,tc1sfyw,0.0,0,6.496353149414063,80.98915100097656,112.539604,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
189,tc1sfyx,0.0,0,6.496353149414063,80.99052429199219,114.43823,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,15.760515213012695,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
190,tc1sfyy,0.0,0,6.497726440429688,80.98915100097656,114.96988,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
191,tc1sfyz,0.0,0,6.497726440429688,80.99052429199219,116.97398,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,15.760515213012695,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
192,tc1sfz0,0.0,0,6.4990997314453125,80.98091125488281,123.43703,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,7.900449275970459,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
193,tc1sfz1,0.0,0,6.4990997314453125,80.98228454589844,147.75644,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
194,tc1sfz2,0.0,0,6.5004730224609375,80.98091125488281,120.36067,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
195,tc1sfz3,0.0,0,6.5004730224609375,80.98228454589844,125.93408,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
196,tc1sfz4,0.0,0,6.4990997314453125,80.98365783691406,165.2762,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
197,tc1sfz5,0.0,0,6.4990997314453125,80.98503112792969,135.62502,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
198,tc1sfz6,0.0,0,6.5004730224609375,80.98365783691406,127.47749,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
199,tc1sfz7,0.0,0,6.5004730224609375,80.98503112792969,129.59053,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
200,tc1sfz8,0.0,0,6.5018463134765625,80.98091125488281,119.36599,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
201,tc1sfz9,0.0,0,6.5018463134765625,80.98228454589844,120.235245,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
202,tc1sfzb,0.0,0,6.503219604492188,80.98091125488281,122.34491,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,8.366107940673826,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
203,tc1sfzc,0.0,0,6.503219604492188,80.98228454589844,123.07148,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
204,tc1sfzd,0.0,0,6.5018463134765625,80.98365783691406,123.48151,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
205,tc1sfze,0.0,0,6.5018463134765625,80.98503112792969,128.12376,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
206,tc1sfzf,0.0,0,6.503219604492188,80.98365783691406,124.07969,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
207,tc1sfzg,0.0,0,6.503219604492188,80.98503112792969,128.64363,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
208,tc1sfzh,0.0,0,6.4990997314453125,80.98640441894531,125.06897,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
209,tc1sfzj,0.0,0,6.4990997314453125,80.98777770996094,121.329666,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
210,tc1sfzk,0.0,0,6.5004730224609375,80.98640441894531,123.39965,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
211,tc1sfzm,0.0,0,6.5004730224609375,80.98777770996094,120.406624,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
212,tc1sfzn,0.0,0,6.4990997314453125,80.98915100097656,116.11396,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,12.058435440063477,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
213,tc1sfzp,0.0,0,6.4990997314453125,80.99052429199219,116.53223,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,15.760515213012695,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
214,tc1sfzq,0.0,0,6.5004730224609375,80.98915100097656,117.90273,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
215,tc1sfzr,0.0,0,6.5004730224609375,80.99052429199219,119.86364,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,22.290159225463867,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
216,tc1sfzs,0.0,0,6.5018463134765625,80.98640441894531,123.54041,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
217,tc1sfzt,0.0,0,6.5018463134765625,80.98777770996094,120.8236,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
218,tc1sfzu,0.0,0,6.503219604492188,80.98640441894531,124.00004,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
219,tc1sfzv,0.0,0,6.503219604492188,80.98777770996094,121.147415,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
220,tc1sfzw,0.0,0,6.5018463134765625,80.98915100097656,118.717384,0.0,1.0,Cell_144,6.471792479537491,81.04327301184854,525,13.835251808166504,0.0,0.0,20.13808994388543,166.16653673162205,4.670991281174986
