Cell_ID,Cell Name,RSRP,RSRQ,Geohash,EARFCN_DL,Latitude_of_MDT,Longitude_of_MDT,MR_Count,Site ID,Site Name (from MAIN DATA),Cell ID,Antenna Height,Azimuth,E Tilt,M Tilt,Tilt,Latitude_of_Site,Longitude_of_Site,MDT height from MSL,Site height from MSL,Height Difference,Horizontal Distance,Angle_from_North,Azimuth_to_nearest_5_degrees,Reduced_Amount,Normalized_Azimuth,Latitude_Difference,Longitude_Difference,name,name:en,highway,surface,smoothness,width,lanes,oneway,bridge,layer,source,name:si,name:ta,osm_id,osm_type,Road_Coverage,Population_Density,NDVI,Building_Density
5199402,Kotikawatta-CM0053-B_C,-111.33,-15.83,tc0z6jh7,3750,6.927465,79.898584,11,CM0053,Kotikawatta,L9_3,35,200,6,0,6,6.935556,79.914167,11,15,4,1.941163797,242.3894605,200,180,20,-0.008091,-0.015583,Kolonnawa-Angoda Road,,secondary,tartan,,,2,,,,yahoo,,,52323631,ways_line,1,14187.43262,0.920012236,49
5199402,Kotikawatta-CM0053-B_C,-111.33,-15.83,tc0z6jh7,3750,6.927465,79.898584,11,CM0053,Kotikawatta,L9_3,35,200,6,0,6,6.935556,79.914167,11,15,4,1.941163797,242.3894605,200,180,20,-0.008091,-0.015583,Wijaya Road,,tertiary,,,,,,,,,,,34698618,ways_line,1,14187.43262,0.920012236,49
5199402,Kotikawatta-CM0053-B_C,-111.33,-15.83,tc0z6jh7,3750,6.927465,79.898584,11,CM0053,Kotikawatta,L9_3,35,200,6,0,6,6.935556,79.914167,11,15,4,1.941163797,242.3894605,200,180,20,-0.008091,-0.015583,,,path,,,,,,,,,,,508750178,ways_line,1,14187.43262,0.920012236,49
5199402,Kotikawatta-CM0053-B_C,-111.33,-15.83,tc0z6jh7,3750,6.927465,79.898584,11,CM0053,Kotikawatta,L9_3,35,200,6,0,6,6.935556,79.914167,11,15,4,1.941163797,242.3894605,200,180,20,-0.008091,-0.015583,,,living_street,,,,,,,,,,,437058271,ways_line,1,14187.43262,0.920012236,49
5519618,Main_St_North-CM1039-H_C,-81.14,-9.04,tc0z3p4g,1650,6.938436,79.852534,1412,CM1039,Main_St_North,L18_3,13,250,2,6,8,6.938471,79.852953,13,13,0,0.046412924,265.1900043,250,180,70,-3.50E-05,-0.000419,3rd Cross Street,,residential,,,,,,,,,,,29548364,ways_line,1,13565.39844,0.740016758,16
5519618,Main_St_North-CM1039-H_C,-81.14,-9.04,tc0z3p4g,1650,6.938436,79.852534,1412,CM1039,Main_St_North,L18_3,13,250,2,6,8,6.938471,79.852953,13,13,0,0.046412924,265.1900043,250,180,70,-3.50E-05,-0.000419,Main Street,,primary,asphalt,,,2,,,,yahoo,,,625320324,ways_line,1,13565.39844,0.740016758,16
5519618,Main_St_North-CM1039-H_C,-81.14,-9.04,tc0z3p4g,1650,6.938436,79.852534,1412,CM1039,Main_St_North,L18_3,13,250,2,6,8,6.938471,79.852953,13,13,0,0.046412924,265.1900043,250,180,70,-3.50E-05,-0.000419,China Street,,residential,asphalt,,,,yes,,,yahoo,,,34695072,ways_line,1,13565.39844,0.740016758,16
6252329,Malapalla_North-CM1667-B_B,0,0,tc0ygtyt,3750,6.844008,79.967477,0,CM1667,Malapalla_North,L9_2,21,160,3,0,3,6.84563,79.971044,29,41,12,0.433141681,245.392995,160,90,70,-0.001622,-0.003567,,,residential,,,,,,,,,,,588980780,ways_line,1,5043.810059,0.930006862,34
6252329,Malapalla_North-CM1667-B_B,0,0,tc0ygtyt,3750,6.844008,79.967477,0,CM1667,Malapalla_North,L9_2,21,160,3,0,3,6.84563,79.971044,29,41,12,0.433141681,245.392995,160,90,70,-0.001622,-0.003567,,,residential,,,,,,,,,,,183122033,ways_line,1,5043.810059,0.930006862,34
6252329,Malapalla_North-CM1667-B_B,0,0,tc0ygtyt,3750,6.844008,79.967477,0,CM1667,Malapalla_North,L9_2,21,160,3,0,3,6.84563,79.971044,29,41,12,0.433141681,245.392995,160,90,70,-0.001622,-0.003567,Athurugiriya-Kottawa Road,,secondary,asphalt,,,2,,,,,,,469625902,ways_line,1,5043.810059,0.930006862,34
6400257,Panagoda_East-CM0509-H_A,-104.5,-11,tc0zjh5x,1650,6.878721,80.0293,3,CM0509,Panagoda_East,L18_1,40,20,3,0,3,6.872098,80.033649,14,26,12,0.879121483,326.898766,20,0,20,0.006623,-0.004349,Koottewattha Road,,unclassified,,,,,,,,,,,403013764,ways_line,1,1578.054688,0.130006865,1
6400257,Panagoda_East-CM0509-H_A,-104.5,-11,tc0zjh5x,1650,6.878721,80.0293,3,CM0509,Panagoda_East,L18_1,40,20,3,0,3,6.872098,80.033649,14,26,12,0.879121483,326.898766,20,0,20,0.006623,-0.004349,Panagoda-Ambulgama Road,,secondary,asphalt,,,,,,,,,,407527253,ways_line,1,1578.054688,0.130006865,1
6556675,Dedigamuwa_West-CM1605-H_C,-80.6,-10.6,tc0zhffu,1650,6.871347,80.017515,13,CM1605,Dedigamuwa_West,L18_3,50,180,5,0,5,6.87691,80.01684,19,29,10,0.623049564,173.1309136,180,180,0,-0.005563,0.000675,Habarakada-Ranala Road,,secondary,,,,,,,,,,,554380428,ways_line,1,1757.2854,0,1
5859842,Siyambalanduwa-MO0006-H_B,-94,-13,tc1zrfmv,1650,6.912716,81.559456,2,MO0006,Siyambalanduwa,L18_2,70,240,3,0,3,6.91543745,81.5592748,88,86,2,0.303271758,176.2183561,240,180,60,-0.00272145,0.0001812,Siyambalanduwa - Damana - Ampara Road,,trunk,asphalt,,,,,,,,,,98110744,ways_line,1,444.964386,1,11
6091266,Katupilagama-MO0054-H_B,-107,-12.5,tc1s92b4,1650,6.420607,80.914579,3,MO0054,Katupilagama,L18_2,55,140,3,0,3,6.43504292,80.890438,82,106,24,3.113218667,121.0367646,140,90,50,-0.01443592,0.024141,Thimbolketiya - Thanamalwila Road,,secondary,asphalt,,,2,,,,GPS,,,1039260286,ways_line,1,144.7857513,1,1
5699855,Sitinamaluwa-HA0040-H_4C,-113,-13,tc16mkw3,1650,6.045411,80.747422,1,HA0040,Sitinamaluwa,L18_3333,60,200,3,0,3,6.04916019,80.7540651,23,29,6,0.844623516,240.4240652,200,180,20,-0.00374919,-0.0066431,,,residential,,,,,,,,,,,373620998,ways_line,1,806.3320313,1,1
5699855,Sitinamaluwa-HA0040-H_4C,-113,-13,tc16mkw3,1650,6.045411,80.747422,1,HA0040,Sitinamaluwa,L18_3333,60,200,3,0,3,6.04916019,80.7540651,23,29,6,0.844623516,240.4240652,200,180,20,-0.00374919,-0.0066431,,,living_street,,,,,,,,,,,373712115,ways_line,1,806.3320313,1,1
6418437,Malpettawa-HA0212-B_B,-102,-10.2,tc1den7q,3750,6.099909,80.995982,60,HA0212,Malpettawa,L9_2,33,255,3,0,3,6.11319,80.992227,6,21,15,1.534028326,164.2975109,255,180,75,-0.013281,0.003755,,,,,,,,,,,,,,,,0,139.1632996,1,1
6418437,Malpettawa-HA0212-B_B,-102.58,-10.58,tc1dene9,3750,6.100449,80.996163,284,HA0212,Malpettawa,L9_2,33,255,3,0,3,6.11319,80.992227,2,21,19,1.482065489,162.9243568,255,180,75,-0.012741,0.003936,,,track,,,,,,,,GPS,,,366692085,ways_line,1,139.1632996,1,1
5330208,Marawila-PU0009-H_4C,-93,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58,350,4,0,4,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,Colombo-Chilaw Road,,trunk,,,,2,,,,,,,867918297,ways_line,1,1337.748901,0.310002297,49
5330208,Marawila-PU0009-H_4C,-93,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58,350,4,0,4,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,,,unclassified,,,,,,,,,,,26697384,ways_line,1,1337.748901,0.310002297,49
5330208,Marawila-PU0009-H_4C,-93,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58,350,4,0,4,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,,,residential,,,,,,,,,,,361506586,ways_line,1,1337.748901,0.310002297,49
5330208,Marawila-PU0009-H_4C,-93,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58,350,4,0,4,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,Marawila-Nattandiya Road,,secondary,,,,,yes,,,,,,361372270,ways_line,1,1337.748901,0.310002297,49
5330208,Marawila-PU0009-H_4C,-93,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58,350,4,0,4,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,Marawila-Nattandiya Road,,secondary,,,,,yes,,,,,,361372272,ways_line,1,1337.748901,0.310002297,49
5330208,Marawila-PU0009-H_4C,-93,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58,350,4,0,4,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,,,residential,,,,,,,,,,,1167788339,ways_line,1,1337.748901,0.310002297,49
5332049,Wennappuwa_South-PU0047-P_B,-100,-10,tc2c8y00,525,7.328022,79.837849,3,PU0047,Wennappuwa_South,L21_2,49,160,3,1,4,7.331388,79.834722,18,15,3,0.508939224,137.3421922,160,90,70,-0.003366,0.003127,,,residential,,,,,,,,,,,557928280,ways_line,1,2244.019287,0.130006865,43
5414737,Katuneriya-PU0006-P_B,-2.1,-0.26,tc2cbxmb,525,7.378744,79.834767,1,PU0006,Katuneriya,L21_2,30,90,3,0,3,7.377222,79.830833,15,19,4,0.465661604,68.68831988,90,90,0,0.001522,0.003934,,,residential,,,,,,,,,,,1245198244,ways_line,1,1404.97876,0.059998475,19
5321218,Narammala-KU0011-H_C,-117.5,-14,tc34216x,1650,7.434862,80.160016,2,KU0011,Narammala,L18_3,60,300,4,0,4,7.432107,80.202665,77,109,32,4.712464074,273.73,300,270,30,0.002755,-0.042649,,,residential,,,,,,,,,,,533789005,ways_line,1,368.7911377,0.190005347,8
5322242,Giriulla-KU0019-H_C,0,0,tc2cwv7t,1650,7.324785,80.10617,0,KU0019,Giriulla,L18_3,60,230,6,0,6,7.330965,80.119484,46,127,81,1.621202348,244.9214714,230,180,50,-0.00618,-0.013314,Kurunegala - Negombo,,primary,asphalt,,,2,,,,GPS;local knowledge;aerial imagery,කුරුණෑගල - මීගමුව,,357578286,ways_line,1,542.5703125,0.190005347,29
5322242,Giriulla-KU0019-H_C,-71.25,-8.25,tc2cwvx3,1650,7.325324,80.111609,4,KU0019,Giriulla,L18_3,60,230,6,0,6,7.330965,80.119484,47,127,80,1.07133034,234.1630613,230,180,50,-0.005641,-0.007875,Kurunegala - Negombo,,primary,asphalt,,,2,,,,GPS;local knowledge;aerial imagery,කුරුණෑගල - මීගමුව,,357578286,ways_line,1,591.5847168,0.250003815,16
5413120,Polgahawela_Town-KU0028-H_A,-37,-5.5,tc31er91,1650,7.336296,80.300703,1,KU0028,Polgahawela_Town,L18_1,40,70,3,4,7,7.335,80.29642,108,203,95,0.493843801,73.03336945,70,0,70,0.001296,0.004283,Ambepussa - Kurunegala Road,,trunk,,,,,yes,,,,,,382257561,ways_line,1,1803.593994,0,40
5413120,Polgahawela_Town-KU0028-H_A,-37,-5.5,tc31er91,1650,7.336296,80.300703,1,KU0028,Polgahawela_Town,L18_1,40,70,3,4,7,7.335,80.29642,108,203,95,0.493843801,73.03336945,70,0,70,0.001296,0.004283,Ambepussa - Kurunegala Road,,trunk,,,,,yes,,,,,,554780667,ways_line,1,1803.593994,0,40
5413120,Polgahawela_Town-KU0028-H_A,-37,-5.5,tc31er91,1650,7.336296,80.300703,1,KU0028,Polgahawela_Town,L18_1,40,70,3,4,7,7.335,80.29642,108,203,95,0.493843801,73.03336945,70,0,70,0.001296,0.004283,,,trunk_link,,,,,,,,,,,554781152,ways_line,1,1803.593994,0,40
5413459,Kobeigane-KU0035-P_D,-100.64,-9.51,tc2gx77q,525,7.665447,80.127926,232,KU0035,Kobeigane,L21_4,70,340,3,0,3,7.654329,80.130838,69,68,1,1.277237269,345.4484961,340,270,70,0.011118,-0.002912,Kadawalagedara - Vitikuliya Road,,secondary,,,,,,,,,,,186864683,ways_line,1,435.6607056,0.130006865,13
5413459,Kobeigane-KU0035-P_D,-100.64,-9.51,tc2gx77q,525,7.665447,80.127926,232,KU0035,Kobeigane,L21_4,70,340,3,0,3,7.654329,80.130838,69,68,1,1.277237269,345.4484961,340,270,70,0.011118,-0.002912,,,residential,compacted,,,,,,,,,,638946072,ways_line,1,435.6607056,0.130006865,13
5774081,Deegalla-KU0052-H_B,-77.64,-8.82,tc2ftxg5,1650,7.513822,80.050511,9,KU0052,Deegalla,L18_2,50,190,0,2,2,7.510841,80.049389,46,49,3,0.353797848,20.4631456,190,180,10,0.002981,0.001122,,,residential,concrete,,,,,,,,,,488688661,ways_line,1,395.3685913,0.059998475,2
5774081,Deegalla-KU0052-H_B,-77.64,-8.82,tc2ftxg5,1650,7.513822,80.050511,9,KU0052,Deegalla,L18_2,50,190,0,2,2,7.510841,80.049389,46,49,3,0.353797848,20.4631456,190,180,10,0.002981,0.001122,,,unclassified,,,,,,,,,,,488688664,ways_line,1,395.3685913,0.059998475,2
5774081,Deegalla-KU0052-H_B,-77.64,-8.82,tc2ftxg5,1650,7.513822,80.050511,9,KU0052,Deegalla,L18_2,50,190,0,2,2,7.510841,80.049389,46,49,3,0.353797848,20.4631456,190,180,10,0.002981,0.001122,Kuliyapitiya-Hettipola Road,,secondary,,,,,,,,,,,406642236,ways_line,1,395.3685913,0.059998475,2
6013995,Kadigamuwa-KU0094-B_D,-54,-7.5,tc2g5sq4,3750,7.58235,79.966933,1,KU0094,Kadigamuwa,L9_4,60,340,3,0,3,7.563348,79.972965,40,44,4,2.215066302,342.5330898,340,270,70,0.019002,-0.006032,,,,,,,,,,,,,,,,0,499.0830688,0,6
6013995,Kadigamuwa-KU0094-B_D,0,0,tc2g5wrq,3750,7.594041,79.968746,0,KU0094,Kadigamuwa,L9_4,60,340,3,0,3,7.563348,79.972965,26,44,18,3.444442277,352.2410931,340,270,70,0.030693,-0.004219,,,service,,,,,no,,,,,,1235791164,ways_line,1,220.3504028,0,1
6013995,Kadigamuwa-KU0094-B_D,0,0,tc2g5wrq,3750,7.594041,79.968746,0,KU0094,Kadigamuwa,L9_4,60,340,3,0,3,7.563348,79.972965,26,44,18,3.444442277,352.2410931,340,270,70,0.030693,-0.004219,,,service,,,,,,,,,,,1235790823,ways_line,1,220.3504028,0,1
6171904,Mawathagama_Junction_Lamp-KU5002-H_A,-98,-11,tc34q97g,1650,7.434142,80.447192,1,KU5002,Mawathagama_Junction_Lamp,L18_1,20,30,3,0,3,7.43215,80.448545,164,167,3,0.267053899,326.0394639,30,0,30,0.001992,-0.001353,,,residential,,,,,,,,,,,314670785,ways_line,1,2242.851074,0.130006865,1
6171904,Mawathagama_Junction_Lamp-KU5002-H_A,-98,-11,tc34q97g,1650,7.434142,80.447192,1,KU5002,Mawathagama_Junction_Lamp,L18_1,20,30,3,0,3,7.43215,80.448545,164,167,3,0.267053899,326.0394639,30,0,30,0.001992,-0.001353,Mawathagama-Barandana Road,,secondary,,bad,,,,,,GPS,,,48737622,ways_line,1,2242.851074,0.130006865,1
6310146,Siyambalangamuwa-KU0477-H_C,-109.33,-9,tc3je3kg,1650,8.005571,80.305779,3,KU0477,Siyambalangamuwa,L18_3,70,200,3,0,3,8.022963,80.301329,106,105,1,1.995009427,165.7820865,200,180,20,-0.017392,0.00445,,,residential,,,,,,,,,,,896126459,ways_line,1,294.3031616,0.059998475,11
6310146,Siyambalangamuwa-KU0477-H_C,-109.33,-9,tc3je3kg,1650,8.005571,80.305779,3,KU0477,Siyambalangamuwa,L18_3,70,200,3,0,3,8.022963,80.301329,106,105,1,1.995009427,165.7820865,200,180,20,-0.017392,0.00445,,,residential,,,,,,,,,,,393684653,ways_line,1,294.3031616,0.059998475,11
6583552,Nabiriththankadawara-KU0493-H_A,-109.6,-14.2,tc2f5tfs,1650,7.415256,79.962219,7,KU0493,Nabiriththankadawara,L18_1,60,60,3,0,3,7.410815,79.946814,40,41,1,1.768964383,73.78917958,60,0,60,0.004441,0.015405,,,,,,,,,,,,,,,,0,239.7222595,0.250003815,3
6583809,Bihalpola_North-KU0383-H_B,-102.16,-10.03,tc342njz,1650,7.460942,80.164185,77,KU0383,Bihalpola_North,L18_2,60,150,3,0,3,7.479655,80.152797,72,80,8,2.430240859,148.8926604,150,90,60,-0.018713,0.011388,,,,,,,,,,,,,,,,0,319.0722656,0.440009147,11
6719274,Gonagama_North-KU0402-B_C,-110.17,-11,tc3h50fj,3750,7.739372,80.290913,19,KU0402,Gonagama_North,L9_3,60,330,3,0,3,7.717431,80.294417,85,84,1,2.470088263,351.0077278,330,270,60,0.021941,-0.003504,,,,,,,,,,,,,,,,0,82.3745575,0.059998475,3
5321001,Melsiripura-KU0010-B_B,-108,-17,tc379t5p,3750,7.67516,80.578089,1,KU0010,Melsiripura,L9_2,60,150,3,0,3,7.648262,80.513583,411,182,229,7.712282477,67.1772346,150,90,60,0.026898,0.064506,,,,,,,,,,,,,,,,0,500.1130676,0,2
6338562,Weheragala_Junc-PO0133-H_C,-105,-10,tc3sjb41,1650,7.734695,81.114913,1,PO0133,Weheragala_Junc,L18_3,60,230,2,0,2,7.755139,81.12804,85,87,2,2.694374409,212.4669611,230,180,50,-0.020444,-0.013127,Galeliya - weheragala road,,tertiary,,,,,,,,,,,362105929,ways_line,1,182.8231659,1,2
6753538,Cheddipalayam-BA0159-H_C,-53,-6,tc64vn78,1650,7.549075,81.787348,1,BA0159,Cheddipalayam,L18_3,65,150,3,0,3,7.570594,81.78322,6,10,4,2.435683693,169.2327429,150,90,60,-0.021519,0.004128,,,residential,,,,,,,,,,,327547525,ways_line,1,2416.446533,1,30
6753538,Cheddipalayam-BA0159-H_C,-53,-6,tc64vn78,1650,7.549075,81.787348,1,BA0159,Cheddipalayam,L18_3,65,150,3,0,3,7.570594,81.78322,6,10,4,2.435683693,169.2327429,150,90,60,-0.021519,0.004128,,,residential,,,,,,,,,,,327547526,ways_line,1,2416.446533,1,30
5958697,Nayaru-MU0058-B_B,-114,-11.67,tc9ebb3b,3750,9.098066,80.894999,3,MU0058,Nayaru,L9_2,67,210,3,0,3,9.11360833,80.8892083,31,19,12,1.841464487,159.8019451,210,180,30,-0.01554233,0.0057907,Mullaitivu-Kokilai Road,,secondary,,,,,,,,,,,671304932,ways_line,1,8.006965637,0,1
6053634,Ramanathapuram_South-MU0057-H_C,-99.59,-7.62,tc9jp3nb,1650,9.321997,80.484177,36,MU0057,Ramanathapuram_South,L18_3,65,320,2,0,2,9.317472,80.488244,47,46,1,0.672543897,318.4298507,320,270,50,0.004525,-0.004067,,,,,,,,,,,,,,,,0,19.73071098,0,1
5798402,Vidattaltivu_West-MA0044-H_C,-93,-11,tc8gjsej,1650,8.990507,80.050693,1,MA0044,Vidattaltivu_West,L18_3,60,210,2,0,2,9.0107,80.06138,5,6,1,2.533619481,207.5980782,210,180,30,-0.020193,-0.010687,Navakkuli - Kerativu - Mannar Road,,trunk,concrete:plates,,,,,,,,,,178278559,ways_line,1,8.429517746,0.640009165,1
5339423,Omantai_DTL-VA0028-H_4B,0,0,tc968p4d,1650,8.915863,80.511372,0,VA0028,Omantai_DTL,L18_2222,80,165,3,0,3,8.891127,80.506642,97,92,5,2.799168962,10.69759842,165,90,75,0.024736,0.00473,,,track,,,,,,,,,,,666575481,ways_line,1,65.28398895,0.740016758,1
5777665,Kanagarayankulam-VA0024-H_B,-110,-14,tc972mc1,1650,9.040689,80.520436,1,VA0024,Kanagarayankulam,L18_2,78,145,2,0,2,9.06772,80.50169,61,67,6,3.643029477,145.5928809,145,90,55,-0.027031,0.018746,Kandy - Jaffna Road,,trunk,asphalt,,,,,,,,,,405043441,ways_line,1,74.00186157,0.570016026,1
5777665,Kanagarayankulam-VA0024-H_B,-96.33,-12.5,tc972pmv,1650,9.049503,80.515904,6,VA0024,Kanagarayankulam,L18_2,78,145,2,0,2,9.06772,80.50169,63,67,4,2.55721401,142.3835998,145,90,55,-0.018217,0.014214,Kandy - Jaffna Road,,trunk,asphalt,,,,,,,,,,405043441,ways_line,1,134.3140717,0.800015271,18
5764188,Kurunchakerny_North-TR0086-P_2C,-102.25,-8,tc98qg9n,525,8.501816,81.1577,6,TR0086,Kurunchakerny_North,L21_33,41,250,3,0,3,8.500219,81.168967,7,6,1,1.251728881,278.1566952,250,180,70,0.001597,-0.011267,,,residential,,,,,,,,,,,317144859,ways_line,1,897.3369751,1,10
5764188,Kurunchakerny_North-TR0086-P_2C,-102.25,-8,tc98qg9n,525,8.501816,81.1577,6,TR0086,Kurunchakerny_North,L21_33,41,250,3,0,3,8.500219,81.168967,7,6,1,1.251728881,278.1566952,250,180,70,0.001597,-0.011267,,,residential,,,,,,,,,,,317144854,ways_line,1,897.3369751,1,10
6361424,Anna_Nagar-TR0159-P_A,-73.67,-6.83,tc98zf9m,525,8.584014,81.201755,5,TR0159,Anna_Nagar,L21_1,35,40,3,0,3,8.580515,81.200934,16,12,4,0.399405483,13.06209508,40,0,40,0.003499,0.000821,,,residential,,,,,,,,,,,377178708,ways_line,1,5305.168945,1,1
6361424,Anna_Nagar-TR0159-P_A,-73.67,-6.83,tc98zf9m,525,8.584014,81.201755,5,TR0159,Anna_Nagar,L21_1,35,40,3,0,3,8.580515,81.200934,16,12,4,0.399405483,13.06209508,40,0,40,0.003499,0.000821,,,residential,,,,,,,,,,,377178617,ways_line,1,5305.168945,1,1
6361424,Anna_Nagar-TR0159-P_A,-73.67,-6.83,tc98zf9m,525,8.584014,81.201755,5,TR0159,Anna_Nagar,L21_1,35,40,3,0,3,8.580515,81.200934,16,12,4,0.399405483,13.06209508,40,0,40,0.003499,0.000821,,,residential,,,,,,,,,,,377178613,ways_line,1,5305.168945,1,1
6361424,Anna_Nagar-TR0159-P_A,-73.67,-6.83,tc98zf9m,525,8.584014,81.201755,5,TR0159,Anna_Nagar,L21_1,35,40,3,0,3,8.580515,81.200934,16,12,4,0.399405483,13.06209508,40,0,40,0.003499,0.000821,,,residential,,,,,,,,,,,377178623,ways_line,1,5305.168945,1,1
5227049,Kekirawa-AN0009-B_B,-112.5,-14.5,tc3md5pe,3750,8.015104,80.606009,2,AN0009,Kekirawa,L9_2,70,145,3,0,3,8.039274,80.59657,139,144,5,2.881528632,158.8579022,145,90,55,-0.02417,0.009439,,,residential,,,,,,,,,,,421715482,ways_line,1,280.9695129,0.190005347,2
5227049,Kekirawa-AN0009-B_B,-112.5,-14.5,tc3md5pe,3750,8.015104,80.606009,2,AN0009,Kekirawa,L9_2,70,145,3,0,3,8.039274,80.59657,139,144,5,2.881528632,158.8579022,145,90,55,-0.02417,0.009439,,,unclassified,,,,,,,,,,,966263516,ways_line,1,280.9695129,0.190005347,2
5227049,Kekirawa-AN0009-B_B,-112.5,-14.5,tc3md5pe,3750,8.015104,80.606009,2,AN0009,Kekirawa,L9_2,70,145,3,0,3,8.039274,80.59657,139,144,5,2.881528632,158.8579022,145,90,55,-0.02417,0.009439,,,service,,,,,,,,,,,1245136183,ways_line,1,280.9695129,0.190005347,2
5227049,Kekirawa-AN0009-B_B,-112.5,-14.5,tc3md5pe,3750,8.015104,80.606009,2,AN0009,Kekirawa,L9_2,70,145,3,0,3,8.039274,80.59657,139,144,5,2.881528632,158.8579022,145,90,55,-0.02417,0.009439,,,service,,,,,,,,,,,1245136184,ways_line,1,280.9695129,0.190005347,2
5227049,Kekirawa-AN0009-B_B,-112.5,-14.5,tc3md5pe,3750,8.015104,80.606009,2,AN0009,Kekirawa,L9_2,70,145,3,0,3,8.039274,80.59657,139,144,5,2.881528632,158.8579022,145,90,55,-0.02417,0.009439,Jaffna - Kandy Road,,trunk,,,,,,,,,,,412554370,ways_line,1,280.9695129,0.190005347,2
5227049,Kekirawa-AN0009-B_B,-105,-12,tc3mdjyu,3750,8.030392,80.605103,1,AN0009,Kekirawa,L9_2,70,145,3,0,3,8.039274,80.59657,151,144,7,1.363122261,136.4297991,145,90,55,-0.008882,0.008533,Bellankadawala Road,,tertiary,asphalt,,,,,,,,,,424525351,ways_line,1,1448.343262,0.130006865,1
5490730,Anuradhapura_Airport-AN0016-B_C,-51.5,-8.5,tc3pm03p,3750,8.308282,80.377392,3,AN0016,Anuradhapura_Airport,L9_3,32,240,2,1,3,8.307521,80.419824,97,109,12,4.669476278,271.0414253,240,180,60,0.000761,-0.042432,Anuradhapura - Padeniya Road,,trunk,asphalt,,,,,,,,,,128241667,ways_line,1,434.9196472,0.250003815,16
5873408,Galkadawala-AN0064-H_A,-105.15,-12.46,tc3pv202,1650,8.393718,80.387545,23,AN0064,Galkadawala,L18_1,60,120,2,0,2,8.402301,80.382502,90,80,10,1.103898919,149.8320506,120,90,30,-0.008583,0.005043,,,residential,,,,,,,,,,,127446275,ways_line,1,156.2820587,0,2
5874688,Awukana-AN0077-H_A,-103.48,-9.04,tc3m81fn,1650,8.008808,80.510646,69,AN0077,Awukana,L18_1,50,10,2,0,2,8.000865,80.507141,128,126,2,0.963862084,23.60361442,10,0,10,0.007943,0.003505,Kalawewa - Awukana Road,,secondary,,,,,,,,,,,172969730,ways_line,1,643.2242432,0,2
5874688,Awukana-AN0077-H_A,-103.48,-9.04,tc3m81fn,1650,8.008808,80.510646,69,AN0077,Awukana,L18_1,50,10,2,0,2,8.000865,80.507141,128,126,2,0.963862084,23.60361442,10,0,10,0.007943,0.003505,,,residential,,,,,,,,,,,345149691,ways_line,1,643.2242432,0,2
6316832,Maha_Rambawewa-AN0050-H_4C,-110,-14,tc3rh8se,1650,8.265115,80.711887,1,AN0050,Maha_Rambawewa,L18_3333,60,280,3,0,3,8.226339,80.749611,124,139,15,5.985351992,316.088105,280,270,10,0.038776,-0.037724,Ganewelpola-Galenbindunuwewa-Dachchahalmillewa Road,,primary,,,,,,,,,,,499260267,ways_line,1,523.2932129,0.310002297,13
6333187,Wewita-KL0187-H_C,-101,-13,tc0y5uq3,1650,6.703354,79.978355,2,KL0187,Wewita,L18_3,46,0,5,0,5,6.694911,79.981926,17,22,5,1.018285432,337.2145797,0,0,0,0.008443,-0.003571,,,residential,,,,,,,,,,,497246018,ways_line,1,1912.518433,0,44
6638850,Kumbuke-KL0070-H_B,-92.75,-12.13,tc0ykdj0,1650,6.73465,80.009538,22,KL0070,Kumbuke,L18_2,60,230,3,0,3,6.73719,80.012258,36,38,2,0.412295056,226.7620726,230,180,50,-0.00254,-0.00272,Raigama Naagas Handiya Road,,unclassified,concrete,intermediate,5,,,,,,,,275614052,ways_line,1,1462.026001,0.920012236,40
6107138,Meraya_Town-NU0181-H_B,-74.67,-6.83,tc1rhssr,1650,6.881419,80.711525,92,NU0181,Meraya_Town,L18_2,53,240,2,1,3,6.886893,80.717933,1415,1440,25,0.933224226,229.2900985,240,180,60,-0.005474,-0.006408,,,living_street,unpaved,,,,,,,,,,1050185876,ways_line,1,457.1806335,1,20
6107138,Meraya_Town-NU0181-H_B,-74.67,-6.83,tc1rhssr,1650,6.881419,80.711525,92,NU0181,Meraya_Town,L18_2,53,240,2,1,3,6.886893,80.717933,1415,1440,25,0.933224226,229.2900985,240,180,60,-0.005474,-0.006408,,,living_street,unpaved,,,,,,,,,,1050185878,ways_line,1,457.1806335,1,20
