Cell_ID,Cell Name,RSRP,RSRQ,Geohash,EARFCN_DL,Latitude_of_MDT,Longitude_of_MDT,MR_Count,Site ID,Site Name (from MAIN DATA),Cell ID,Antenna Height,Azimuth,E Tilt,M Tilt,Tilt,Latitude_of_Site,Longitude_of_Site,MDT height from MSL,Site height from MSL,Height Difference,Horizontal Distance,Angle_from_North,Azimuth_to_nearest_5_degrees,Reduced_Amount,Normalized_Azimuth,Latitude_Difference,Longitude_Difference,name,name:en,highway,surface,smoothness,width,lanes,oneway,bridge,layer,source,name:si,name:ta,osm_id,osm_type,Road_Coverage,Population_Density,geohash,total_population,population_density
5777665,Kanagarayankulam-VA0024-H_B,-83.0,-11.0,tc97805c,1650,9.05292,80.513184,1,VA0024,Kanagarayankulam,L18_2,78.0,145.0,2,0.0,2.0,9.06772,80.50169,62,67,5,2.07394458,142.5133493,145,90,55,-0.0148,0.011494,,,path,,,,,,,,,,,679189678.0,ways_line,1,265.6977539,tc97805c,0,0.0
5777665,Kanagarayankulam-VA0024-H_B,-76.0,-10.0,tc95xcqq,1650,9.060654,80.505751,1,VA0024,Kanagarayankulam,L18_2,78.0,145.0,2,0.0,2.0,9.06772,80.50169,64,67,3,0.903425536,150.4227263,145,90,55,-0.007066,0.004061,Kanagarayankulam Puthuvilankulam Road,,residential,gravel,,4,,no,,,Vavuniya North Pradeshiya Sabha,,,390802732.0,ways_line,1,113.9356995,tc95xcqq,0,0.0
5777665,Kanagarayankulam-VA0024-H_B,-76.0,-10.0,tc95xcqq,1650,9.060654,80.505751,1,VA0024,Kanagarayankulam,L18_2,78.0,145.0,2,0.0,2.0,9.06772,80.50169,64,67,3,0.903425536,150.4227263,145,90,55,-0.007066,0.004061,Kandy - Jaffna Road,,trunk,asphalt,,,,no,,,,,,464719208.0,ways_line,1,113.9356995,tc95xcqq,0,0.0
5777665,Kanagarayankulam-VA0024-H_B,-76.0,-10.0,tc95xcqq,1650,9.060654,80.505751,1,VA0024,Kanagarayankulam,L18_2,78.0,145.0,2,0.0,2.0,9.06772,80.50169,64,67,3,0.903425536,150.4227263,145,90,55,-0.007066,0.004061,,,path,,,,,,,,,,,688541740.0,ways_line,1,113.9356995,tc95xcqq,0,0.0
5777665,Kanagarayankulam-VA0024-H_B,-76.0,-10.0,tc95xcqq,1650,9.060654,80.505751,1,VA0024,Kanagarayankulam,L18_2,78.0,145.0,2,0.0,2.0,9.06772,80.50169,64,67,3,0.903425536,150.4227263,145,90,55,-0.007066,0.004061,Preschool Road,,residential,gravel,,4,,no,,,Vavuniya North Pradeshiya Sabha,,,390804363.0,ways_line,1,113.9356995,tc95xcqq,0,0.0
5777665,Kanagarayankulam-VA0024-H_B,-96.0,-12.0,tc95xf5n,1650,9.064791,80.501038,1,VA0024,Kanagarayankulam,L18_2,78.0,145.0,2,0.0,2.0,9.06772,80.50169,65,67,2,0.333465957,192.3976631,145,90,55,-0.002929,-0.000652,,,path,,,,,,,,,,,684296722.0,ways_line,1,113.9356995,tc95xf5n,0,0.0
5777665,Kanagarayankulam-VA0024-H_B,-96.0,-12.0,tc95xf5n,1650,9.064791,80.501038,1,VA0024,Kanagarayankulam,L18_2,78.0,145.0,2,0.0,2.0,9.06772,80.50169,65,67,2,0.333465957,192.3976631,145,90,55,-0.002929,-0.000652,,,residential,,,,,,,,,,,667919101.0,ways_line,1,113.9356995,tc95xf5n,0,0.0
5777665,Kanagarayankulam-VA0024-H_B,-96.0,-12.0,tc95xf5n,1650,9.064791,80.501038,1,VA0024,Kanagarayankulam,L18_2,78.0,145.0,2,0.0,2.0,9.06772,80.50169,65,67,2,0.333465957,192.3976631,145,90,55,-0.002929,-0.000652,Kandy - Jaffna Road,,trunk,asphalt,,,,no,,,,,,464719208.0,ways_line,1,113.9356995,tc95xf5n,0,0.0
6377984,Manic_Farm_South-VA0017-H_A,-109.78,-10.83,tc91d8r7,1650,8.703084,80.276409,32,VA0017,Manic_Farm_South,L18_1,40.0,310.0,2,0.0,2.0,8.69824,80.262571,60,53,7,1.613563113,70.49858467,310,270,40,0.004844,0.013838,,,residential,,,,,,,,,,,198376340.0,ways_line,1,263.7892151,tc91d8r7,0,0.0
6599168,Mollipothana_Buhari_Nagar-TR0173-H_A,-100.0,-7.0,tc98h2k2,1650,8.439043,81.052184,4,TR0173,Mollipothana_Buhari_Nagar,L18_1,55.0,40.0,3,0.0,3.0,8.4353541,81.0471142,29,33,4,0.692249961,53.66204533,40,0,40,0.0036889,0.0050698,,,residential,,,,,,,,,,,435365529.0,ways_line,1,986.8099976,tc98h2k2,0,0.0
5873408,Galkadawala-AN0064-H_A,-108.33,-12.56,tc3pwj86,1650,8.380228,80.42036,25,AN0064,Galkadawala,L18_1,60.0,120.0,2,0.0,2.0,8.402301,80.382502,78,80,2,4.834004441,120.5104833,120,90,30,-0.022073,0.037858,,,,,,,,,,,,,,,,0,628.8360596,tc3pwj86,0,0.0
5874688,Awukana-AN0077-H_A,-106.33,-8.67,tc3m81cv,1650,8.008628,80.510465,7,AN0077,Awukana,L18_1,50.0,10.0,2,0.0,2.0,8.000865,80.507141,128,126,2,0.937597331,22.97734321,10,0,10,0.007763,0.003324,,,residential,,,,,,,,,,,345149691.0,ways_line,1,643.2242432,tc3m81cv,0,0.0
5874688,Awukana-AN0077-H_A,-105.33,-9.0,tc3m81cy,1650,8.008808,80.510465,9,AN0077,Awukana,L18_1,50.0,10.0,2,0.0,2.0,8.000865,80.507141,128,126,2,0.956056272,22.50908762,10,0,10,0.007943,0.003324,,,residential,,,,,,,,,,,345149691.0,ways_line,1,643.2242432,tc3m81cy,11,0.029163359
5874688,Awukana-AN0077-H_A,-110.2,-10.8,tc3jxgmt,1650,8.016902,80.504482,8,AN0077,Awukana,L18_1,50.0,10.0,2,0.0,2.0,8.000865,80.507141,116,126,10,1.807108811,350.6761583,10,0,10,0.016037,-0.002659,,,,,,,,,,,,,,,,0,357.8305969,tc3jxgmt,0,0.0
6657832,Thalawa_North-AN0098-B_A,-94.36,-10.64,tc3phf90,3750,8.275547,80.366696,36,AN0098,Thalawa_North,L9_1,60.0,355.0,2,1.0,3.0,8.262049,80.3684251,112,112,0,1.512921097,352.7753464,355,270,85,0.013498,-0.0017291,Anuradhapura - Padeniya Road,,trunk,asphalt,,,,,,,,,,279528371.0,ways_line,1,421.8684082,tc3phf90,0,0.0
6657832,Thalawa_North-AN0098-B_A,-94.36,-10.64,tc3phf90,3750,8.275547,80.366696,36,AN0098,Thalawa_North,L9_1,60.0,355.0,2,1.0,3.0,8.262049,80.3684251,112,112,0,1.512921097,352.7753464,355,270,85,0.013498,-0.0017291,,,residential,,,,,,,,,,,128232143.0,ways_line,1,421.8684082,tc3phf90,0,0.0
6765608,Kaluwila-AN0112-B_A,-55.5,-7.0,tc3nyjmc,3750,8.246948,80.427974,1,AN0112,Kaluwila,L9_1,70.0,25.0,2,0.0,2.0,8.229693,80.433601,108,104,4,2.016120833,342.1132743,25,0,25,0.017255,-0.005627,,,,,,,,,,,,,,,,0,350.4708557,tc3nyjmc,0,0.0
5371649,Bandaragama-KL0002-H_A,-95.0,-15.5,tc0yhjyv,1650,6.712167,79.989958,19,KL0002,Bandaragama,L18_1,60.0,70.0,4,0.0,4.0,6.714293,79.987705,24,22,2,0.343203788,133.5354405,70,0,70,-0.002126,0.002253,Waskaduwa - Bandaragama Road,,primary,asphalt,,,2.0,,,,,,,205040956.0,ways_line,1,3005.653809,tc0yhjyv,0,0.0
5403665,Waskaduwa_North-KL0056-H_4C,-105.1,-10.8,tc0vg1z1,1650,6.645617,79.946446,19,KL0056,Waskaduwa_North,L18_3333,53.0,320.0,6,0.0,6.0,6.637056,79.943583,22,18,4,1.003085801,18.37526017,320,270,50,0.008561,0.002863,,,living_street,,,,,,,,,,,532803975.0,ways_line,1,1757.714722,tc0vg1z1,0,0.0
5847298,Mawala-KL0077-H_B,-98.17,-11.0,tc0vgdv2,1650,6.651013,79.965845,32,KL0077,Mawala,L18_2,50.0,70.0,3,0.0,3.0,6.64904,79.96295,19,17,2,0.387771623,55.54440516,70,0,70,0.001973,0.002895,,,living_street,,,,,,,,,,,532767604.0,ways_line,1,1725.701416,tc0vgdv2,0,0.0
6333187,Wewita-KL0187-H_C,-103.75,-12.0,tc0yhhxz,1650,6.705692,79.991227,7,KL0187,Wewita,L18_3,46.0,0.0,5,0.0,5.0,6.694911,79.981926,12,22,10,1.578658211,40.59038727,0,0,0,0.010781,0.009301,Waskaduwa - Bandaragama Road,,primary,asphalt,,,2.0,,,,,,,205040956.0,ways_line,1,5102.029785,tc0yhhxz,0,0.0
6333187,Wewita-KL0187-H_C,-103.75,-12.0,tc0yhhxz,1650,6.705692,79.991227,7,KL0187,Wewita,L18_3,46.0,0.0,5,0.0,5.0,6.694911,79.981926,12,22,10,1.578658211,40.59038727,0,0,0,0.010781,0.009301,,,service,asphalt,,,,,,,,,,399843569.0,ways_line,1,5102.029785,tc0yhhxz,0,0.0
5478403,Kikiliyamana_RT-NU0082-H_C,-88.75,-11.0,tc1rtxd4,1650,6.985021,80.752317,20,NU0082,Kikiliyamana_RT,L18_3,12.0,310.0,3,0.0,3.0,6.983436,80.757156,1956,1941,15,0.562408145,288.2629616,310,270,40,0.001585,-0.004839,,,unclassified,,,,,,,,,,,397015793.0,ways_line,1,801.8356323,tc1rtxd4,0,0.0
5478403,Kikiliyamana_RT-NU0082-H_C,-88.75,-11.0,tc1rtxd4,1650,6.985021,80.752317,20,NU0082,Kikiliyamana_RT,L18_3,12.0,310.0,3,0.0,3.0,6.983436,80.757156,1956,1941,15,0.562408145,288.2629616,310,270,40,0.001585,-0.004839,Kandy - Nuwara Eliya Road,,trunk,asphalt,,,2.0,,,,,,,509673046.0,ways_line,1,801.8356323,tc1rtxd4,0,0.0
5849089,Morawaka-MR0013-H_A,-108.0,-11.0,tc15xvm0,1650,6.269162,80.503938,2,MR0013,Morawaka,L18_1,60.0,60.0,3,0.0,3.0,6.256665,80.483568,91,226,135,2.645817365,58.31667937,60,0,60,0.012497,0.02037,,,path,,,,,,,,,,,422955093.0,ways_line,1,627.5015259,tc15xvm0,0,0.0
5849089,Morawaka-MR0013-H_A,-108.0,-11.0,tc15xvm0,1650,6.269162,80.503938,2,MR0013,Morawaka,L18_1,60.0,60.0,3,0.0,3.0,6.256665,80.483568,91,226,135,2.645817365,58.31667937,60,0,60,0.012497,0.02037,Galle - Deniyaya - Madampe Road,,trunk,asphalt,,,2.0,,,,,,,499344585.0,ways_line,1,627.5015259,tc15xvm0,0,0.0
5858564,Sandarawala-GA0220-B_A,-115.55,-12.8,tc15110q,3750,6.158905,80.200626,50,GA0220,Sandarawala,L9_1,55.0,80.0,3,0.0,3.0,6.159279,80.18322,14,23,9,1.924736403,91.2371264,80,0,80,-0.000374,0.017406,,,unclassified,unpaved,,,,,,,,,,131335053.0,ways_line,1,524.1571655,tc15110q,0,0.0
5858564,Sandarawala-GA0220-B_A,-115.55,-12.8,tc15110q,3750,6.158905,80.200626,50,GA0220,Sandarawala,L9_1,55.0,80.0,3,0.0,3.0,6.159279,80.18322,14,23,9,1.924736403,91.2371264,80,0,80,-0.000374,0.017406,,,residential,unpaved,,,,,,,,,,1016892784.0,ways_line,1,524.1571655,tc15110q,0,0.0
5748740,Madala-RA0093-B_A,-117.0,-13.0,tc1n4ru0,3750,6.722419,80.260636,1,RA0093,Madala,L9_1,37.0,120.0,3,0.0,3.0,6.7415,80.246196,31,59,28,2.654120278,143.0722367,120,90,30,-0.019081,0.01444,,,residential,,,,,,,,,,,828840436.0,ways_line,1,460.9057617,tc1n4ru0,0,0.0
5748740,Madala-RA0093-B_A,-117.0,-13.0,tc1n4ru0,3750,6.722419,80.260636,1,RA0093,Madala,L9_1,37.0,120.0,3,0.0,3.0,6.7415,80.246196,31,59,28,2.654120278,143.0722367,120,90,30,-0.019081,0.01444,,,residential,,,,,,,,,,,828840435.0,ways_line,1,460.9057617,tc1n4ru0,0,0.0
5748740,Madala-RA0093-B_A,-116.25,-12.5,tc1n4ru0,3750,6.722419,80.260817,18,RA0093,Madala,L9_1,37.0,120.0,3,0.0,3.0,6.7415,80.246196,31,59,28,2.666176574,142.7288574,120,90,30,-0.019081,0.014621,,,residential,,,,,,,,,,,828840436.0,ways_line,1,460.9057617,tc1n4ru0,0,0.0
5748740,Madala-RA0093-B_A,-116.25,-12.5,tc1n4ru0,3750,6.722419,80.260817,18,RA0093,Madala,L9_1,37.0,120.0,3,0.0,3.0,6.7415,80.246196,31,59,28,2.666176574,142.7288574,120,90,30,-0.019081,0.014621,,,residential,,,,,,,,,,,828840435.0,ways_line,1,460.9057617,tc1n4ru0,0,0.0
5748740,Madala-RA0093-B_A,-116.25,-12.5,tc1n4ru0,3750,6.722419,80.260817,18,RA0093,Madala,L9_1,37.0,120.0,3,0.0,3.0,6.7415,80.246196,31,59,28,2.666176574,142.7288574,120,90,30,-0.019081,0.014621,Nummuniyawatta Road,,unclassified,ground,bad,,,,,,,,,519159210.0,ways_line,1,460.9057617,tc1n4ru0,0,0.0
5399557,Palle_Aludeniya-KA0219-B_B,-114.0,-11.0,tc3341st,3750,7.216147,80.602021,2,KA0219,Palle_Aludeniya,L9_2,40.0,125.0,6,6.0,12.0,7.216956,80.595723,495,532,37,0.700557697,97.37716818,125,90,35,-0.000809,0.006298,,,residential,,,,,,,,,,,372165179.0,ways_line,1,4658.074219,tc3341st,57,0.15129377
6081539,Kithulgala_South-KE0082-H_C,-104.0,-11.5,tc1pu9f8,1650,6.997072,80.357631,3,KE0082,Kithulgala_South,L18_3,45.0,125.0,5,0.0,5.0,6.987706,80.382996,66,343,277,2.986924711,290.4075447,125,90,35,0.009366,-0.025365,Avissawella - Hatton - Nuwara Eliya Road,,trunk,asphalt,,,,,,,,,,515714575.0,ways_line,1,611.6296387,tc1pu9f8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,,,service,,,,,yes,,,,,,1100569124.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,,,service,,,,,yes,,,,,,1100569121.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,,,service,,,,,yes,,,,,,1100569123.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,,,service,,,,,,,,,,,390445116.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,,,service,,,,,yes,,,,,,1100569122.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,Katunayake-Veyangoda Road,,primary,asphalt,,,2.0,yes,,,,,,1100569125.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,Katunayake-Veyangoda Road,,primary,asphalt,,,2.0,yes,,,,,,50359478.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,,,service,asphalt,,,,yes,,,,,,1029561383.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,,,service,,,,,yes,,,,,,1029561382.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5196034,AASL-GM0001-H_C,-107.0,-20.0,tc2bcce8,1650,7.171361,79.886618,1,GM0001,AASL,L18_3,47.0,310.0,4,0.0,4.0,7.177222,79.890556,15,14,1,0.783251954,213.6891996,310,270,40,-0.005861,-0.003938,,,service,asphalt,,,,yes,,,,,,1107714071.0,ways_line,1,1215.355347,tc2bcce8,0,0.0
5210488,Mabole_Zone-GM0548-P_4A,-88.33,-9.67,tc0zf4tr,525,7.002288,79.899853,3,GM0548,Mabole_Zone,L21_1111,37.0,80.0,5,0.0,5.0,7.004166,79.896111,5,7,2,0.46278053,116.8229001,80,0,80,-0.001878,0.003742,,,residential,,,,,,,,,,,510163147.0,ways_line,1,7290.64209,tc0zf4tr,0,0.0
5210488,Mabole_Zone-GM0548-P_4A,-88.33,-9.67,tc0zf4tr,525,7.002288,79.899853,3,GM0548,Mabole_Zone,L21_1111,37.0,80.0,5,0.0,5.0,7.004166,79.896111,5,7,2,0.46278053,116.8229001,80,0,80,-0.001878,0.003742,,,residential,,,,,,,,,,,510163149.0,ways_line,1,7290.64209,tc0zf4tr,0,0.0
5210488,Mabole_Zone-GM0548-P_4A,-88.33,-9.67,tc0zf4tr,525,7.002288,79.899853,3,GM0548,Mabole_Zone,L21_1111,37.0,80.0,5,0.0,5.0,7.004166,79.896111,5,7,2,0.46278053,116.8229001,80,0,80,-0.001878,0.003742,,,living_street,,,,,,,,,,,571164960.0,ways_line,1,7290.64209,tc0zf4tr,0,0.0
5210488,Mabole_Zone-GM0548-P_4A,-85.86,-10.93,tc0zf55b,525,7.003907,79.89804,219,GM0548,Mabole_Zone,L21_1111,37.0,80.0,5,0.0,5.0,7.004166,79.896111,13,7,6,0.214833466,97.70385723,80,0,80,-0.000259,0.001929,,,,,,,,,,,,,,,,0,7571.501953,tc0zf55b,0,0.0
5284985,Kochchikade-GM0030-P_4B,-72.21,-10.79,tc2c34r0,525,7.263451,79.858335,20,GM0030,Kochchikade,L21_2222,60.0,260.0,3,0.0,3.0,7.265833,79.8575,13,16,3,0.28042294,160.8257579,260,180,80,-0.002382,0.000835,Colombo - Chillaw Road,,trunk,asphalt,,,2.0,yes,,,,,,867023194.0,ways_line,1,1993.34668,tc2c34r0,0,0.0
5284985,Kochchikade-GM0030-P_4B,-72.21,-10.79,tc2c34r0,525,7.263451,79.858335,20,GM0030,Kochchikade,L21_2222,60.0,260.0,3,0.0,3.0,7.265833,79.8575,13,16,3,0.28042294,160.8257579,260,180,80,-0.002382,0.000835,,,residential,,,,,,,,,,,134485707.0,ways_line,1,1993.34668,tc2c34r0,0,0.0
5284985,Kochchikade-GM0030-P_4B,-72.21,-10.79,tc2c34r0,525,7.263451,79.858335,20,GM0030,Kochchikade,L21_2222,60.0,260.0,3,0.0,3.0,7.265833,79.8575,13,16,3,0.28042294,160.8257579,260,180,80,-0.002382,0.000835,,,service,paving_stones,,,,,,,,,,1094022587.0,ways_line,1,1993.34668,tc2c34r0,0,0.0
5284985,Kochchikade-GM0030-P_4B,-72.21,-10.79,tc2c34r0,525,7.263451,79.858335,20,GM0030,Kochchikade,L21_2222,60.0,260.0,3,0.0,3.0,7.265833,79.8575,13,16,3,0.28042294,160.8257579,260,180,80,-0.002382,0.000835,,,service,asphalt,,,,,,,,,,1094022588.0,ways_line,1,1993.34668,tc2c34r0,0,0.0
5286912,Wanawasala-GM0049-H_A,-103.75,-11.5,tc0zdnmw,1650,6.978726,79.900215,4,GM0049,Wanawasala,L18_1,30.0,100.0,4,1.0,5.0,6.974444,79.897222,8,8,0,0.579510269,34.75262163,100,90,10,0.004282,0.002993,,,living_street,,,,,,,,,,,536519952.0,ways_line,1,7767.05127,tc0zdnmw,98,0.25911802
5287936,Yakkala_RT-GM0055-H_A,-65.96,-9.04,tc2bm68k,1650,7.089702,80.036008,23,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,0.410718309,34.71991224,30,0,30,0.003036,0.00212,Kirikiththamulla Road,,residential,,,,,,,,,,,277962826.0,ways_line,1,2931.294189,tc2bm68k,0,0.0
5287936,Yakkala_RT-GM0055-H_A,-65.96,-9.04,tc2bm68k,1650,7.089702,80.036008,23,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,0.410718309,34.71991224,30,0,30,0.003036,0.00212,Colombo - Kandy Road,,trunk,asphalt,,,2.0,yes,,,,,,816110613.0,ways_line,1,2931.294189,tc2bm68k,0,0.0
5287936,Yakkala_RT-GM0055-H_A,-65.96,-9.04,tc2bm68k,1650,7.089702,80.036008,23,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,0.410718309,34.71991224,30,0,30,0.003036,0.00212,Colombo - Kandy Road,,trunk,asphalt,,,2.0,yes,,,GPS,,,277948468.0,ways_line,1,2931.294189,tc2bm68k,0,0.0
5287936,Yakkala_RT-GM0055-H_A,-65.96,-9.04,tc2bm68k,1650,7.089702,80.036008,23,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,0.410718309,34.71991224,30,0,30,0.003036,0.00212,,,residential,,,,,,,,,,,369955159.0,ways_line,1,2931.294189,tc2bm68k,0,0.0
5287936,Yakkala_RT-GM0055-H_A,-65.96,-9.04,tc2bm68k,1650,7.089702,80.036008,23,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,0.410718309,34.71991224,30,0,30,0.003036,0.00212,,,residential,,,,,,,,,,,385364056.0,ways_line,1,2931.294189,tc2bm68k,0,0.0
5287936,Yakkala_RT-GM0055-H_A,-88.2,-15.0,tc2bmkj9,1650,7.097436,80.043078,10,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,1.569234277,40.25628087,30,0,30,0.01077,0.00919,,,residential,,,,,,,,,,,413145607.0,ways_line,1,2047.775513,tc2bmkj9,0,0.0
5287936,Yakkala_RT-GM0055-H_A,-88.2,-15.0,tc2bmkj9,1650,7.097436,80.043078,10,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,1.569234277,40.25628087,30,0,30,0.01077,0.00919,,,residential,,,,,,,,,,,385069760.0,ways_line,1,2047.775513,tc2bmkj9,0,0.0
5287936,Yakkala_RT-GM0055-H_A,-88.2,-15.0,tc2bmkj9,1650,7.097436,80.043078,10,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,1.569234277,40.25628087,30,0,30,0.01077,0.00919,,,residential,,,,,,,,,,,385069758.0,ways_line,1,2047.775513,tc2bmkj9,0,0.0
5287936,Yakkala_RT-GM0055-H_A,-88.2,-15.0,tc2bmkj9,1650,7.097436,80.043078,10,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,1.569234277,40.25628087,30,0,30,0.01077,0.00919,,,residential,,,,,,,,,,,413145604.0,ways_line,1,2047.775513,tc2bmkj9,0,0.0
5287936,Yakkala_RT-GM0055-H_A,-88.2,-15.0,tc2bmkj9,1650,7.097436,80.043078,10,GM0055,Yakkala_RT,L18_1,33.6,30.0,3,1.0,4.0,7.086666,80.033888,21,31,10,1.569234277,40.25628087,30,0,30,0.01077,0.00919,,,residential,,,,,,,,,,,385800673.0,ways_line,1,2047.775513,tc2bmkj9,0,0.0
5294456,Biyagama_Town-GM0116-P_4A,-92.08,-13.46,tc0zs74g,525,6.96038,79.995397,38,GM0116,Biyagama_Town,L21_1111,45.0,105.0,7,1.0,8.0,6.950555,79.992777,8,18,10,1.130116664,14.82622875,105,90,15,0.009825,0.00262,New Kandy Road,,primary,asphalt,intermediate,,2.0,,,,RDA,,,345480628.0,ways_line,1,4053.827881,tc0zs74g,73,0.1936218
5294456,Biyagama_Town-GM0116-P_4A,-92.08,-13.46,tc0zs74g,525,6.96038,79.995397,38,GM0116,Biyagama_Town,L21_1111,45.0,105.0,7,1.0,8.0,6.950555,79.992777,8,18,10,1.130116664,14.82622875,105,90,15,0.009825,0.00262,Henehaththa Road,,unclassified,asphalt,,,,,,,,,,371452162.0,ways_line,1,4053.827881,tc0zs74g,73,0.1936218
5297921,Kerawalapitiya-GM0145-H_B,-59.17,-8.83,tc0zcg7x,1650,7.006425,79.886437,4,GM0145,Kerawalapitiya,L18_2,30.0,140.0,6,0.0,6.0,7.009283,79.884919,13,3,10,0.359250613,152.2029315,140,90,50,-0.002858,0.001518,Parana watte Road,,residential,,,,,,,,,,,180537672.0,ways_line,1,8449.273438,tc0zcg7x,0,0.0
5297921,Kerawalapitiya-GM0145-H_B,-59.17,-8.83,tc0zcg7x,1650,7.006425,79.886437,4,GM0145,Kerawalapitiya,L18_2,30.0,140.0,6,0.0,6.0,7.009283,79.884919,13,3,10,0.359250613,152.2029315,140,90,50,-0.002858,0.001518,Kerawalapitiya Road,,tertiary,asphalt,,,,,,,,,,180524798.0,ways_line,1,8449.273438,tc0zcg7x,0,0.0
5297921,Kerawalapitiya-GM0145-H_B,-59.17,-8.83,tc0zcg7x,1650,7.006425,79.886437,4,GM0145,Kerawalapitiya,L18_2,30.0,140.0,6,0.0,6.0,7.009283,79.884919,13,3,10,0.359250613,152.2029315,140,90,50,-0.002858,0.001518,,,residential,asphalt,,,,,,,,,,870447012.0,ways_line,1,8449.273438,tc0zcg7x,0,0.0
5297921,Kerawalapitiya-GM0145-H_B,-39.36,-5.91,tc0zcu5t,1650,7.010202,79.886618,5,GM0145,Kerawalapitiya,L18_2,30.0,140.0,6,0.0,6.0,7.009283,79.884919,8,3,5,0.213545535,61.41039956,140,90,50,0.000919,0.001699,Kerawalapitiya Road,,tertiary,asphalt,,,,,,,,,,180524798.0,ways_line,1,6352.285645,tc0zcu5t,0,0.0
5297921,Kerawalapitiya-GM0145-H_B,-39.36,-5.91,tc0zcu5t,1650,7.010202,79.886618,5,GM0145,Kerawalapitiya,L18_2,30.0,140.0,6,0.0,6.0,7.009283,79.884919,8,3,5,0.213545535,61.41039956,140,90,50,0.000919,0.001699,,,residential,,,,,,,,,,,180546538.0,ways_line,1,6352.285645,tc0zcu5t,0,0.0
5297921,Kerawalapitiya-GM0145-H_B,-39.36,-5.91,tc0zcu5t,1650,7.010202,79.886618,5,GM0145,Kerawalapitiya,L18_2,30.0,140.0,6,0.0,6.0,7.009283,79.884919,8,3,5,0.213545535,61.41039956,140,90,50,0.000919,0.001699,,,residential,,,,,,,,,,,180546528.0,ways_line,1,6352.285645,tc0zcu5t,0,0.0
